fl	sample	correlation
179	ER_Veh_3	0
180	ER_DHT_1	0
180	ER_DHT_2	0
180	ER_DHT_3	0
180	ER_Veh_1	0
180	ER_Veh_2	0
180	ER_Veh_3	0
181	ER_DHT_1	0
181	ER_DHT_2	0
181	ER_DHT_3	0
181	ER_Veh_1	0
181	ER_Veh_2	0
181	ER_Veh_3	0
182	ER_DHT_1	0
182	ER_DHT_2	0
182	ER_DHT_3	0
182	ER_Veh_1	0
182	ER_Veh_2	0
182	ER_Veh_3	0
183	ER_DHT_1	0
183	ER_DHT_2	0
183	ER_DHT_3	0
183	ER_Veh_1	0
183	ER_Veh_2	0
183	ER_Veh_3	0
184	ER_DHT_1	0
184	ER_DHT_2	0
184	ER_DHT_3	0
184	ER_Veh_1	0
184	ER_Veh_2	0
184	ER_Veh_3	0
185	ER_DHT_1	0
185	ER_DHT_2	0
185	ER_DHT_3	0
185	ER_Veh_1	0
185	ER_Veh_2	0
185	ER_Veh_3	0
186	ER_DHT_1	0
186	ER_DHT_2	0
186	ER_DHT_3	0
186	ER_Veh_1	0
186	ER_Veh_2	0
186	ER_Veh_3	0
187	ER_DHT_1	0
187	ER_DHT_2	0
187	ER_DHT_3	0
187	ER_Veh_1	0
187	ER_Veh_2	0
187	ER_Veh_3	0
188	ER_DHT_1	0
188	ER_DHT_2	0
188	ER_DHT_3	0
188	ER_Veh_1	0
188	ER_Veh_2	0
188	ER_Veh_3	0
189	ER_DHT_1	0
189	ER_DHT_2	0
189	ER_DHT_3	0
189	ER_Veh_1	0
189	ER_Veh_2	0
189	ER_Veh_3	0
190	ER_DHT_1	0
190	ER_DHT_2	0
190	ER_DHT_3	0
190	ER_Veh_1	0
190	ER_Veh_2	0
190	ER_Veh_3	0
191	ER_DHT_1	0
191	ER_DHT_2	0
191	ER_DHT_3	0
191	ER_Veh_1	0
191	ER_Veh_2	0
191	ER_Veh_3	0
192	ER_DHT_1	0
192	ER_DHT_2	0
192	ER_DHT_3	0
192	ER_Veh_1	0
192	ER_Veh_2	0
192	ER_Veh_3	0
193	ER_DHT_1	0
193	ER_DHT_2	0
193	ER_DHT_3	0
193	ER_Veh_1	0
193	ER_Veh_2	0
193	ER_Veh_3	0
194	ER_DHT_1	0
194	ER_DHT_2	0
194	ER_DHT_3	0
194	ER_Veh_1	0
194	ER_Veh_2	0
194	ER_Veh_3	0
195	ER_DHT_1	0
195	ER_DHT_2	0
195	ER_DHT_3	0
195	ER_Veh_1	0
195	ER_Veh_2	0
195	ER_Veh_3	0
196	ER_DHT_1	0
196	ER_DHT_2	0
196	ER_DHT_3	0
196	ER_Veh_1	0
196	ER_Veh_2	0
196	ER_Veh_3	0
197	ER_DHT_1	0
197	ER_DHT_2	0
197	ER_DHT_3	0
197	ER_Veh_1	0
197	ER_Veh_2	0
197	ER_Veh_3	0
198	ER_DHT_1	0
198	ER_DHT_2	0
198	ER_DHT_3	0
198	ER_Veh_1	0
198	ER_Veh_2	0
198	ER_Veh_3	0
199	ER_DHT_1	0
199	ER_DHT_2	0
199	ER_DHT_3	0
199	ER_Veh_1	0
199	ER_Veh_2	0
199	ER_Veh_3	0
200	ER_DHT_1	0
200	ER_DHT_2	0
200	ER_DHT_3	0
200	ER_Veh_1	0
200	ER_Veh_2	0
200	ER_Veh_3	0
201	ER_DHT_1	0
201	ER_DHT_2	0
201	ER_DHT_3	0
201	ER_Veh_1	0
201	ER_Veh_2	0
201	ER_Veh_3	0
202	ER_DHT_1	0
202	ER_DHT_2	0
202	ER_DHT_3	0
202	ER_Veh_1	0
202	ER_Veh_2	0
202	ER_Veh_3	0
203	ER_DHT_1	0
203	ER_DHT_2	0
203	ER_DHT_3	0
203	ER_Veh_1	0
203	ER_Veh_2	0
203	ER_Veh_3	0
204	ER_DHT_1	0
204	ER_DHT_2	0
204	ER_DHT_3	0
204	ER_Veh_1	0
204	ER_Veh_2	0
204	ER_Veh_3	0
205	ER_DHT_1	0
205	ER_DHT_2	0
205	ER_DHT_3	0
205	ER_Veh_1	0
205	ER_Veh_2	0
205	ER_Veh_3	0
206	ER_DHT_1	0
206	ER_DHT_2	0
206	ER_DHT_3	0
206	ER_Veh_1	0
206	ER_Veh_2	0
206	ER_Veh_3	0
207	ER_DHT_1	0
207	ER_DHT_2	0
207	ER_DHT_3	0
207	ER_Veh_1	0
207	ER_Veh_2	0
207	ER_Veh_3	0
208	ER_DHT_1	0
208	ER_DHT_2	0
208	ER_DHT_3	0
208	ER_Veh_1	0
208	ER_Veh_2	0
208	ER_Veh_3	0
209	ER_DHT_1	0
209	ER_DHT_2	0
209	ER_DHT_3	0
209	ER_Veh_1	0
209	ER_Veh_2	0
209	ER_Veh_3	0
210	ER_DHT_1	0
210	ER_DHT_2	0
210	ER_DHT_3	0
210	ER_Veh_1	0
210	ER_Veh_2	0
210	ER_Veh_3	0
211	ER_DHT_1	0
211	ER_DHT_2	0
211	ER_DHT_3	0
211	ER_Veh_1	0
211	ER_Veh_2	0
211	ER_Veh_3	0
212	ER_DHT_1	0
212	ER_DHT_2	0
212	ER_DHT_3	0
212	ER_Veh_1	0
212	ER_Veh_2	0
212	ER_Veh_3	0
213	ER_DHT_1	0
213	ER_DHT_2	0
213	ER_DHT_3	0
213	ER_Veh_1	0
213	ER_Veh_2	0
213	ER_Veh_3	0
214	ER_DHT_1	0
214	ER_DHT_2	0
214	ER_DHT_3	0
214	ER_Veh_1	0
214	ER_Veh_2	0
214	ER_Veh_3	0
215	ER_DHT_1	0
215	ER_DHT_2	0
215	ER_DHT_3	0
215	ER_Veh_1	0
215	ER_Veh_2	0
215	ER_Veh_3	0
216	ER_DHT_1	0
216	ER_DHT_2	0
216	ER_DHT_3	0
216	ER_Veh_1	0
216	ER_Veh_2	0
216	ER_Veh_3	0
217	ER_DHT_1	0
217	ER_DHT_2	0
217	ER_DHT_3	0
217	ER_Veh_1	0
217	ER_Veh_2	0
217	ER_Veh_3	0
218	ER_DHT_1	0
218	ER_DHT_2	0
218	ER_DHT_3	0
218	ER_Veh_1	0
218	ER_Veh_2	0
218	ER_Veh_3	0
219	ER_DHT_1	0
219	ER_DHT_2	0
219	ER_DHT_3	0
219	ER_Veh_1	0
219	ER_Veh_2	0
219	ER_Veh_3	0
220	ER_DHT_1	0
220	ER_DHT_2	0
220	ER_DHT_3	0
220	ER_Veh_1	0
220	ER_Veh_2	0
220	ER_Veh_3	0
221	ER_DHT_1	0
221	ER_DHT_2	0
221	ER_DHT_3	0
221	ER_Veh_1	0
221	ER_Veh_2	0
221	ER_Veh_3	0
222	ER_DHT_1	0
222	ER_DHT_2	0
222	ER_DHT_3	0
222	ER_Veh_1	0
222	ER_Veh_2	0
222	ER_Veh_3	0
223	ER_DHT_1	0
223	ER_DHT_2	0
223	ER_DHT_3	0
223	ER_Veh_1	0
223	ER_Veh_2	0
223	ER_Veh_3	0
224	ER_DHT_1	0
224	ER_DHT_2	0
224	ER_DHT_3	0
224	ER_Veh_1	0
224	ER_Veh_2	0
224	ER_Veh_3	0
225	ER_DHT_1	0
225	ER_DHT_2	0
225	ER_DHT_3	0
225	ER_Veh_1	0
225	ER_Veh_2	0
225	ER_Veh_3	0
226	ER_DHT_1	0
226	ER_DHT_2	0
226	ER_DHT_3	0
226	ER_Veh_1	0
226	ER_Veh_2	0
226	ER_Veh_3	0
227	ER_DHT_1	0
227	ER_DHT_2	0
227	ER_DHT_3	0
227	ER_Veh_1	0
227	ER_Veh_2	0
227	ER_Veh_3	0
228	ER_DHT_1	0
228	ER_DHT_2	0
228	ER_DHT_3	0
228	ER_Veh_1	0
228	ER_Veh_2	0
228	ER_Veh_3	0
229	ER_DHT_1	0
229	ER_DHT_2	0
229	ER_DHT_3	0
229	ER_Veh_1	0
229	ER_Veh_2	0
229	ER_Veh_3	0
230	ER_DHT_1	0
230	ER_DHT_2	0
230	ER_DHT_3	0
230	ER_Veh_1	0
230	ER_Veh_2	0
230	ER_Veh_3	0
231	ER_DHT_1	0
231	ER_DHT_2	0
231	ER_DHT_3	0
231	ER_Veh_1	0
231	ER_Veh_2	0
231	ER_Veh_3	0
232	ER_DHT_1	0
232	ER_DHT_2	0
232	ER_DHT_3	0
232	ER_Veh_1	0
232	ER_Veh_2	0
232	ER_Veh_3	0
233	ER_DHT_1	0
233	ER_DHT_2	0
233	ER_DHT_3	0
233	ER_Veh_1	0
233	ER_Veh_2	0
233	ER_Veh_3	0
234	ER_DHT_1	0
234	ER_DHT_2	0
234	ER_DHT_3	0
234	ER_Veh_1	0
234	ER_Veh_2	0
234	ER_Veh_3	0
235	ER_DHT_1	0
235	ER_DHT_2	0
235	ER_DHT_3	0
235	ER_Veh_1	0
235	ER_Veh_2	0
235	ER_Veh_3	0
236	ER_DHT_1	0
236	ER_DHT_2	0
236	ER_DHT_3	0
236	ER_Veh_1	0
236	ER_Veh_2	0
236	ER_Veh_3	0
237	ER_DHT_1	0
237	ER_DHT_2	0
237	ER_DHT_3	0
237	ER_Veh_1	0
237	ER_Veh_2	0
237	ER_Veh_3	0
238	ER_DHT_1	0
238	ER_DHT_2	0
238	ER_DHT_3	0
238	ER_Veh_1	0
238	ER_Veh_2	0
238	ER_Veh_3	0
239	ER_DHT_1	0
239	ER_DHT_2	0
239	ER_DHT_3	0
239	ER_Veh_1	0
239	ER_Veh_2	0
239	ER_Veh_3	0
240	ER_DHT_1	0
240	ER_DHT_2	0
240	ER_DHT_3	0
240	ER_Veh_1	0
240	ER_Veh_2	0
240	ER_Veh_3	0
241	ER_DHT_1	0
241	ER_DHT_2	0
241	ER_DHT_3	0
241	ER_Veh_1	0
241	ER_Veh_2	0
241	ER_Veh_3	0
242	ER_DHT_1	0
242	ER_DHT_2	0
242	ER_DHT_3	0
242	ER_Veh_1	0
242	ER_Veh_2	0
242	ER_Veh_3	0
243	ER_DHT_1	0
243	ER_DHT_2	0
243	ER_DHT_3	0
243	ER_Veh_1	0
243	ER_Veh_2	0
243	ER_Veh_3	0
244	ER_DHT_1	0
244	ER_DHT_2	0
244	ER_DHT_3	0
244	ER_Veh_1	0
244	ER_Veh_2	0
244	ER_Veh_3	0
245	ER_DHT_1	0
245	ER_DHT_2	0
245	ER_DHT_3	0
245	ER_Veh_1	0
245	ER_Veh_2	0
245	ER_Veh_3	0
246	ER_DHT_1	0
246	ER_DHT_2	0
246	ER_DHT_3	0
246	ER_Veh_1	0
246	ER_Veh_2	0
246	ER_Veh_3	0
247	ER_DHT_1	0
247	ER_DHT_2	0
247	ER_DHT_3	0
247	ER_Veh_1	0
247	ER_Veh_2	0
247	ER_Veh_3	0
248	ER_DHT_1	0
248	ER_DHT_2	0
248	ER_DHT_3	0
248	ER_Veh_1	0
248	ER_Veh_2	0
248	ER_Veh_3	0
249	ER_DHT_1	0
249	ER_DHT_2	0
249	ER_DHT_3	0
249	ER_Veh_1	0
249	ER_Veh_2	0
249	ER_Veh_3	0
250	ER_DHT_1	0
250	ER_DHT_2	0
250	ER_DHT_3	0
250	ER_Veh_1	0
250	ER_Veh_2	0
250	ER_Veh_3	0
251	ER_DHT_1	0
251	ER_DHT_2	0
251	ER_DHT_3	0
251	ER_Veh_1	0
251	ER_Veh_2	0
251	ER_Veh_3	0
252	ER_DHT_1	0
252	ER_DHT_2	0
252	ER_DHT_3	0
252	ER_Veh_1	0
252	ER_Veh_2	0
252	ER_Veh_3	0
253	ER_DHT_1	0
253	ER_DHT_2	0
253	ER_DHT_3	0
253	ER_Veh_1	0
253	ER_Veh_2	0
253	ER_Veh_3	0
254	ER_DHT_1	0
254	ER_DHT_2	0
254	ER_DHT_3	0
254	ER_Veh_1	0
254	ER_Veh_2	0
254	ER_Veh_3	0
255	ER_DHT_1	0
255	ER_DHT_2	0
255	ER_DHT_3	0
255	ER_Veh_1	0
255	ER_Veh_2	0
255	ER_Veh_3	0
256	ER_DHT_1	0
256	ER_DHT_2	0
256	ER_DHT_3	0
256	ER_Veh_1	0
256	ER_Veh_2	0
256	ER_Veh_3	0
257	ER_DHT_1	0
257	ER_DHT_2	0
257	ER_DHT_3	0
257	ER_Veh_1	0
257	ER_Veh_2	0
257	ER_Veh_3	0
258	ER_DHT_1	0
258	ER_DHT_2	0
258	ER_DHT_3	0
258	ER_Veh_1	0
258	ER_Veh_2	0
258	ER_Veh_3	0
259	ER_DHT_1	0
259	ER_DHT_2	0
259	ER_DHT_3	0
259	ER_Veh_1	0
259	ER_Veh_2	0
259	ER_Veh_3	0
260	ER_DHT_1	0
260	ER_DHT_2	0
260	ER_DHT_3	0
260	ER_Veh_1	0
260	ER_Veh_2	0
260	ER_Veh_3	0
261	ER_DHT_1	0
261	ER_DHT_2	0
261	ER_DHT_3	0
261	ER_Veh_1	0
261	ER_Veh_2	0
261	ER_Veh_3	0
262	ER_DHT_1	0
262	ER_DHT_2	0
262	ER_DHT_3	0
262	ER_Veh_1	0
262	ER_Veh_2	0
262	ER_Veh_3	0
263	ER_DHT_1	0
263	ER_DHT_2	0
263	ER_DHT_3	0
263	ER_Veh_1	0
263	ER_Veh_2	0
263	ER_Veh_3	0
264	ER_DHT_1	0
264	ER_DHT_2	0
264	ER_DHT_3	0
264	ER_Veh_1	0
264	ER_Veh_2	0
264	ER_Veh_3	0
265	ER_DHT_1	0
265	ER_DHT_2	0
265	ER_DHT_3	0
265	ER_Veh_1	0
265	ER_Veh_2	0
265	ER_Veh_3	0
266	ER_DHT_1	0
266	ER_DHT_2	0
266	ER_DHT_3	0
266	ER_Veh_1	0
266	ER_Veh_2	0
266	ER_Veh_3	0
267	ER_DHT_1	0
267	ER_DHT_2	0
267	ER_DHT_3	0
267	ER_Veh_1	0
267	ER_Veh_2	0
267	ER_Veh_3	0
268	ER_DHT_1	0
268	ER_DHT_2	0
268	ER_DHT_3	0
268	ER_Veh_1	0
268	ER_Veh_2	0
268	ER_Veh_3	0
269	ER_DHT_1	0
269	ER_DHT_2	0
269	ER_DHT_3	0
269	ER_Veh_1	0
269	ER_Veh_2	0
269	ER_Veh_3	0
270	ER_DHT_1	0
270	ER_DHT_2	0
270	ER_DHT_3	0
270	ER_Veh_1	0
270	ER_Veh_2	0
270	ER_Veh_3	0
271	ER_DHT_1	0
271	ER_DHT_2	0
271	ER_DHT_3	0
271	ER_Veh_1	0
271	ER_Veh_2	0
271	ER_Veh_3	0
272	ER_DHT_1	0
272	ER_DHT_2	0
272	ER_DHT_3	0
272	ER_Veh_1	0
272	ER_Veh_2	0
272	ER_Veh_3	0
273	ER_DHT_1	0
273	ER_DHT_2	0
273	ER_DHT_3	0
273	ER_Veh_1	0
273	ER_Veh_2	0
273	ER_Veh_3	0
274	ER_DHT_1	0
274	ER_DHT_2	0
274	ER_DHT_3	0
274	ER_Veh_1	0
274	ER_Veh_2	0
274	ER_Veh_3	0
275	ER_DHT_1	0
275	ER_DHT_2	0
275	ER_DHT_3	0
275	ER_Veh_1	0
275	ER_Veh_2	0
275	ER_Veh_3	0
276	ER_DHT_1	0
276	ER_DHT_2	0
276	ER_DHT_3	0
276	ER_Veh_1	0
276	ER_Veh_2	0
276	ER_Veh_3	0
277	ER_DHT_1	0
277	ER_DHT_2	0
277	ER_DHT_3	0
277	ER_Veh_1	0
277	ER_Veh_2	0
277	ER_Veh_3	0
278	ER_DHT_1	0
278	ER_DHT_2	0
278	ER_DHT_3	0
278	ER_Veh_1	0
278	ER_Veh_2	0
278	ER_Veh_3	0
279	ER_DHT_1	0
279	ER_DHT_2	0
279	ER_DHT_3	0
279	ER_Veh_1	0
279	ER_Veh_2	0
279	ER_Veh_3	0
280	ER_DHT_1	0
280	ER_DHT_2	0
280	ER_DHT_3	0
280	ER_Veh_1	0
280	ER_Veh_2	0
280	ER_Veh_3	0
281	ER_DHT_1	0
281	ER_DHT_2	0
281	ER_DHT_3	0
281	ER_Veh_1	0
281	ER_Veh_2	0
281	ER_Veh_3	0
282	ER_DHT_1	0
282	ER_DHT_2	0
282	ER_DHT_3	0
282	ER_Veh_1	0
282	ER_Veh_2	0
282	ER_Veh_3	0
283	ER_DHT_1	0
283	ER_DHT_2	0
283	ER_DHT_3	0
283	ER_Veh_1	0
283	ER_Veh_2	0
283	ER_Veh_3	0
284	ER_DHT_1	0
284	ER_DHT_2	0
284	ER_DHT_3	0
284	ER_Veh_1	0
284	ER_Veh_2	0
284	ER_Veh_3	0
285	ER_DHT_1	0
285	ER_DHT_2	0
285	ER_DHT_3	0
285	ER_Veh_1	0
285	ER_Veh_2	0
285	ER_Veh_3	0
286	ER_DHT_1	0
286	ER_DHT_2	0
286	ER_DHT_3	0
286	ER_Veh_1	0
286	ER_Veh_2	0
286	ER_Veh_3	0
287	ER_DHT_1	0
287	ER_DHT_2	0
287	ER_DHT_3	0
287	ER_Veh_1	0
287	ER_Veh_2	0
287	ER_Veh_3	0
288	ER_DHT_1	0
288	ER_DHT_2	0
288	ER_DHT_3	0
288	ER_Veh_1	0
288	ER_Veh_2	0
288	ER_Veh_3	0
289	ER_DHT_1	0
289	ER_DHT_2	0
289	ER_DHT_3	0
289	ER_Veh_1	0
289	ER_Veh_2	0
289	ER_Veh_3	0
290	ER_DHT_1	0
290	ER_DHT_2	0
290	ER_DHT_3	0
290	ER_Veh_1	0
290	ER_Veh_2	0
290	ER_Veh_3	0
291	ER_DHT_1	0
291	ER_DHT_2	0
291	ER_DHT_3	0
291	ER_Veh_1	0
291	ER_Veh_2	0
291	ER_Veh_3	0
292	ER_DHT_1	0
292	ER_DHT_2	0
292	ER_DHT_3	0
292	ER_Veh_1	0
292	ER_Veh_2	0
292	ER_Veh_3	0
293	ER_DHT_1	0
293	ER_DHT_2	0
293	ER_DHT_3	0
293	ER_Veh_1	0
293	ER_Veh_2	0
293	ER_Veh_3	0
294	ER_DHT_1	0
294	ER_DHT_2	0
294	ER_DHT_3	0
294	ER_Veh_1	0
294	ER_Veh_2	0
294	ER_Veh_3	0
295	ER_DHT_1	0
295	ER_DHT_2	0
295	ER_DHT_3	0
295	ER_Veh_1	0
295	ER_Veh_2	0
295	ER_Veh_3	0
296	ER_DHT_1	0
296	ER_DHT_2	0
296	ER_DHT_3	0
296	ER_Veh_1	0
296	ER_Veh_2	0
296	ER_Veh_3	0
297	ER_DHT_1	0
297	ER_DHT_2	0
297	ER_DHT_3	0
297	ER_Veh_1	0
297	ER_Veh_2	0
297	ER_Veh_3	0
298	ER_DHT_1	0
298	ER_DHT_2	0
298	ER_DHT_3	0
298	ER_Veh_1	0
298	ER_Veh_2	0
298	ER_Veh_3	0
299	ER_DHT_1	0
299	ER_DHT_2	0
299	ER_DHT_3	0
299	ER_Veh_1	0
299	ER_Veh_2	0
299	ER_Veh_3	0
300	ER_DHT_1	0
300	ER_DHT_2	0
300	ER_DHT_3	0
300	ER_Veh_1	0
300	ER_Veh_2	0
300	ER_Veh_3	0
301	ER_DHT_1	0
301	ER_DHT_2	0
301	ER_DHT_3	0
301	ER_Veh_1	0
301	ER_Veh_2	0
301	ER_Veh_3	0
302	ER_DHT_1	0
302	ER_DHT_2	0
302	ER_DHT_3	0
302	ER_Veh_1	0
302	ER_Veh_2	0
302	ER_Veh_3	0
303	ER_DHT_1	0
303	ER_DHT_2	0
303	ER_DHT_3	0
303	ER_Veh_1	0
303	ER_Veh_2	0
303	ER_Veh_3	0
304	ER_DHT_1	0
304	ER_DHT_2	0
304	ER_DHT_3	0
304	ER_Veh_1	0
304	ER_Veh_2	0
304	ER_Veh_3	0
305	ER_DHT_1	0
305	ER_DHT_2	0
305	ER_DHT_3	0
305	ER_Veh_1	0
305	ER_Veh_2	0
305	ER_Veh_3	0
306	ER_DHT_1	0
306	ER_DHT_2	0
306	ER_DHT_3	0
306	ER_Veh_1	0
306	ER_Veh_2	0
306	ER_Veh_3	0
307	ER_DHT_1	0
307	ER_DHT_2	0
307	ER_DHT_3	0
307	ER_Veh_1	0
307	ER_Veh_2	0
307	ER_Veh_3	0
308	ER_DHT_1	0
308	ER_DHT_2	0
308	ER_DHT_3	0
308	ER_Veh_1	0
308	ER_Veh_2	0
308	ER_Veh_3	0
309	ER_DHT_1	0
309	ER_DHT_2	0
309	ER_DHT_3	0
309	ER_Veh_1	0
309	ER_Veh_2	0
309	ER_Veh_3	0
310	ER_DHT_1	0
310	ER_DHT_2	0
310	ER_DHT_3	0
310	ER_Veh_1	0
310	ER_Veh_2	0
310	ER_Veh_3	0
311	ER_DHT_1	0
311	ER_DHT_2	0
311	ER_DHT_3	0
311	ER_Veh_1	0
311	ER_Veh_2	0
311	ER_Veh_3	0
312	ER_DHT_1	0
312	ER_DHT_2	0
312	ER_DHT_3	0
312	ER_Veh_1	0
312	ER_Veh_2	0
312	ER_Veh_3	0
313	ER_DHT_1	0
313	ER_DHT_2	0
313	ER_DHT_3	0
313	ER_Veh_1	0
313	ER_Veh_2	0
313	ER_Veh_3	0
314	ER_DHT_1	0
314	ER_DHT_2	0
314	ER_DHT_3	0
314	ER_Veh_1	0
314	ER_Veh_2	0
314	ER_Veh_3	0
315	ER_DHT_1	0
315	ER_DHT_2	0
315	ER_DHT_3	0
315	ER_Veh_1	0
315	ER_Veh_2	0
315	ER_Veh_3	0
316	ER_DHT_1	0
316	ER_DHT_2	0
316	ER_DHT_3	0
316	ER_Veh_1	0
316	ER_Veh_2	0
316	ER_Veh_3	0
317	ER_DHT_1	0
317	ER_DHT_2	0
317	ER_DHT_3	0
317	ER_Veh_1	0
317	ER_Veh_2	0
317	ER_Veh_3	0
318	ER_DHT_1	0
318	ER_DHT_2	0
318	ER_DHT_3	0
318	ER_Veh_1	0
318	ER_Veh_2	0
318	ER_Veh_3	0
319	ER_DHT_1	0
319	ER_DHT_2	0
319	ER_DHT_3	0
319	ER_Veh_1	0
319	ER_Veh_2	0
319	ER_Veh_3	0
320	ER_DHT_1	0
320	ER_DHT_2	0
320	ER_DHT_3	0
320	ER_Veh_1	0
320	ER_Veh_2	0
320	ER_Veh_3	0
321	ER_DHT_1	0
321	ER_DHT_2	0
321	ER_DHT_3	0
321	ER_Veh_1	0
321	ER_Veh_2	0
321	ER_Veh_3	0
322	ER_DHT_1	0
322	ER_DHT_2	0
322	ER_DHT_3	0
322	ER_Veh_1	0
322	ER_Veh_2	0
322	ER_Veh_3	0
323	ER_DHT_1	0
323	ER_DHT_2	0
323	ER_DHT_3	0
323	ER_Veh_1	0
323	ER_Veh_2	0
323	ER_Veh_3	0
324	ER_DHT_1	0
324	ER_DHT_2	0
324	ER_DHT_3	0
324	ER_Veh_1	0
324	ER_Veh_2	0
324	ER_Veh_3	0
325	ER_DHT_1	0
325	ER_DHT_2	0
325	ER_DHT_3	0
325	ER_Veh_1	0
325	ER_Veh_2	0
325	ER_Veh_3	0
326	ER_DHT_1	0
326	ER_DHT_2	0
326	ER_DHT_3	0
326	ER_Veh_1	0
326	ER_Veh_2	0
326	ER_Veh_3	0
327	ER_DHT_1	0
327	ER_DHT_2	0
327	ER_DHT_3	0
327	ER_Veh_1	0
327	ER_Veh_2	0
327	ER_Veh_3	0
328	ER_DHT_1	0
328	ER_DHT_2	0
328	ER_DHT_3	0
328	ER_Veh_1	0
328	ER_Veh_2	0
328	ER_Veh_3	0
329	ER_DHT_1	0
329	ER_DHT_2	0
329	ER_DHT_3	0
329	ER_Veh_1	0
329	ER_Veh_2	0
329	ER_Veh_3	0
330	ER_DHT_1	0
330	ER_DHT_2	0
330	ER_DHT_3	0
330	ER_Veh_1	0
330	ER_Veh_2	0
330	ER_Veh_3	0
331	ER_DHT_1	0
331	ER_DHT_2	0
331	ER_DHT_3	0
331	ER_Veh_1	0
331	ER_Veh_2	0
331	ER_Veh_3	0
332	ER_DHT_1	0
332	ER_DHT_2	0
332	ER_DHT_3	0
332	ER_Veh_1	0
332	ER_Veh_2	0
332	ER_Veh_3	0
333	ER_DHT_1	0
333	ER_DHT_2	0
333	ER_DHT_3	0
333	ER_Veh_1	0
333	ER_Veh_2	0
333	ER_Veh_3	0
334	ER_DHT_1	0
334	ER_DHT_2	0
334	ER_DHT_3	0
334	ER_Veh_1	0
334	ER_Veh_2	0
334	ER_Veh_3	0
335	ER_DHT_1	0
335	ER_DHT_2	0
335	ER_DHT_3	0
335	ER_Veh_1	0
335	ER_Veh_2	0
335	ER_Veh_3	0
336	ER_DHT_1	0
336	ER_DHT_2	0
336	ER_DHT_3	0
336	ER_Veh_1	0
336	ER_Veh_2	0
336	ER_Veh_3	0
337	ER_DHT_1	0
337	ER_DHT_2	0
337	ER_DHT_3	0
337	ER_Veh_1	0
337	ER_Veh_2	0
337	ER_Veh_3	0
338	ER_DHT_1	0
338	ER_DHT_2	0
338	ER_DHT_3	0
338	ER_Veh_1	0
338	ER_Veh_2	0
338	ER_Veh_3	0
339	ER_DHT_1	0
339	ER_DHT_2	0
339	ER_DHT_3	0
339	ER_Veh_1	0
339	ER_Veh_2	0
339	ER_Veh_3	0
340	ER_DHT_1	0
340	ER_DHT_2	0
340	ER_DHT_3	0
340	ER_Veh_1	0
340	ER_Veh_2	0
340	ER_Veh_3	0
341	ER_DHT_1	0
341	ER_DHT_2	0
341	ER_DHT_3	0
341	ER_Veh_1	0
341	ER_Veh_2	0
341	ER_Veh_3	0
342	ER_DHT_1	0
342	ER_DHT_2	0
342	ER_DHT_3	0
342	ER_Veh_1	0
342	ER_Veh_2	0
342	ER_Veh_3	0
343	ER_DHT_1	0
343	ER_DHT_2	0
343	ER_DHT_3	0
343	ER_Veh_1	0
343	ER_Veh_2	0
343	ER_Veh_3	0
344	ER_DHT_1	0
344	ER_DHT_2	0
344	ER_DHT_3	0
344	ER_Veh_1	0
344	ER_Veh_2	0
344	ER_Veh_3	0
345	ER_DHT_1	0
345	ER_DHT_2	0
345	ER_DHT_3	0
345	ER_Veh_1	0
345	ER_Veh_2	0
345	ER_Veh_3	0
346	ER_DHT_1	0
346	ER_DHT_2	0
346	ER_DHT_3	0
346	ER_Veh_1	0
346	ER_Veh_2	0
346	ER_Veh_3	0
347	ER_DHT_1	0
347	ER_DHT_2	0
347	ER_DHT_3	0
347	ER_Veh_1	0
347	ER_Veh_2	0
347	ER_Veh_3	0
348	ER_DHT_1	0
348	ER_DHT_2	0
348	ER_DHT_3	0
348	ER_Veh_1	0
348	ER_Veh_2	0
348	ER_Veh_3	0
349	ER_DHT_1	0
349	ER_DHT_2	0
349	ER_DHT_3	0
349	ER_Veh_1	0
349	ER_Veh_2	0
349	ER_Veh_3	0
350	ER_DHT_1	0
350	ER_DHT_2	0
350	ER_DHT_3	0
350	ER_Veh_1	0
350	ER_Veh_2	0
350	ER_Veh_3	0
351	ER_DHT_1	0
351	ER_DHT_2	0
351	ER_DHT_3	0
351	ER_Veh_1	0
351	ER_Veh_2	0
351	ER_Veh_3	0
352	ER_DHT_1	0
352	ER_DHT_2	0
352	ER_DHT_3	0
352	ER_Veh_1	0
352	ER_Veh_2	0
352	ER_Veh_3	0
353	ER_DHT_1	0
353	ER_DHT_2	0
353	ER_DHT_3	0
353	ER_Veh_1	0
353	ER_Veh_2	0
353	ER_Veh_3	0
354	ER_DHT_1	0
354	ER_DHT_2	0
354	ER_DHT_3	0
354	ER_Veh_1	0
354	ER_Veh_2	0
354	ER_Veh_3	0
355	ER_DHT_1	0
355	ER_DHT_2	0
355	ER_DHT_3	0
355	ER_Veh_1	0
355	ER_Veh_2	0
355	ER_Veh_3	0
356	ER_DHT_1	0
356	ER_DHT_2	0
356	ER_DHT_3	0
356	ER_Veh_1	0
356	ER_Veh_2	0
356	ER_Veh_3	0
357	ER_DHT_1	0
357	ER_DHT_2	0
357	ER_DHT_3	0
357	ER_Veh_1	0
357	ER_Veh_2	0
357	ER_Veh_3	0
358	ER_DHT_1	0
358	ER_DHT_2	0
358	ER_DHT_3	0
358	ER_Veh_1	0
358	ER_Veh_2	0
358	ER_Veh_3	0
359	ER_DHT_1	0
