fl	sample	correlation
179	AR_DHT_3	0
180	AR_Veh_1	0
180	AR_Veh_2	0
180	AR_Veh_3	0
180	AR_DHT_1	0
180	AR_DHT_2	0
180	AR_DHT_3	0
181	AR_Veh_1	0
181	AR_Veh_2	0
181	AR_Veh_3	0
181	AR_DHT_1	0
181	AR_DHT_2	0
181	AR_DHT_3	0
182	AR_Veh_1	0
182	AR_Veh_2	0
182	AR_Veh_3	0
182	AR_DHT_1	0
182	AR_DHT_2	0
182	AR_DHT_3	0
183	AR_Veh_1	0
183	AR_Veh_2	0
183	AR_Veh_3	0
183	AR_DHT_1	0
183	AR_DHT_2	0
183	AR_DHT_3	0
184	AR_Veh_1	0
184	AR_Veh_2	0
184	AR_Veh_3	0
184	AR_DHT_1	0
184	AR_DHT_2	0
184	AR_DHT_3	0
185	AR_Veh_1	0
185	AR_Veh_2	0
185	AR_Veh_3	0
185	AR_DHT_1	0
185	AR_DHT_2	0
185	AR_DHT_3	0
186	AR_Veh_1	0
186	AR_Veh_2	0
186	AR_Veh_3	0
186	AR_DHT_1	0
186	AR_DHT_2	0
186	AR_DHT_3	0
187	AR_Veh_1	0
187	AR_Veh_2	0
187	AR_Veh_3	0
187	AR_DHT_1	0
187	AR_DHT_2	0
187	AR_DHT_3	0
188	AR_Veh_1	0
188	AR_Veh_2	0
188	AR_Veh_3	0
188	AR_DHT_1	0
188	AR_DHT_2	0
188	AR_DHT_3	0
189	AR_Veh_1	0
189	AR_Veh_2	0
189	AR_Veh_3	0
189	AR_DHT_1	0
189	AR_DHT_2	0
189	AR_DHT_3	0
190	AR_Veh_1	0
190	AR_Veh_2	0
190	AR_Veh_3	0
190	AR_DHT_1	0
190	AR_DHT_2	0
190	AR_DHT_3	0
191	AR_Veh_1	0
191	AR_Veh_2	0
191	AR_Veh_3	0
191	AR_DHT_1	0
191	AR_DHT_2	0
191	AR_DHT_3	0
192	AR_Veh_1	0
192	AR_Veh_2	0
192	AR_Veh_3	0
192	AR_DHT_1	0
192	AR_DHT_2	0
192	AR_DHT_3	0
193	AR_Veh_1	0
193	AR_Veh_2	0
193	AR_Veh_3	0
193	AR_DHT_1	0
193	AR_DHT_2	0
193	AR_DHT_3	0
194	AR_Veh_1	0
194	AR_Veh_2	0
194	AR_Veh_3	0
194	AR_DHT_1	0
194	AR_DHT_2	0
194	AR_DHT_3	0
195	AR_Veh_1	0
195	AR_Veh_2	0
195	AR_Veh_3	0
195	AR_DHT_1	0
195	AR_DHT_2	0
195	AR_DHT_3	0
196	AR_Veh_1	0
196	AR_Veh_2	0
196	AR_Veh_3	0
196	AR_DHT_1	0
196	AR_DHT_2	0
196	AR_DHT_3	0
197	AR_Veh_1	0
197	AR_Veh_2	0
197	AR_Veh_3	0
197	AR_DHT_1	0
197	AR_DHT_2	0
197	AR_DHT_3	0
198	AR_Veh_1	0
198	AR_Veh_2	0
198	AR_Veh_3	0
198	AR_DHT_1	0
198	AR_DHT_2	0
198	AR_DHT_3	0
199	AR_Veh_1	0
199	AR_Veh_2	0
199	AR_Veh_3	0
199	AR_DHT_1	0
199	AR_DHT_2	0
199	AR_DHT_3	0
200	AR_Veh_1	0
200	AR_Veh_2	0
200	AR_Veh_3	0
200	AR_DHT_1	0
200	AR_DHT_2	0
200	AR_DHT_3	0
201	AR_Veh_1	0
201	AR_Veh_2	0
201	AR_Veh_3	0
201	AR_DHT_1	0
201	AR_DHT_2	0
201	AR_DHT_3	0
202	AR_Veh_1	0
202	AR_Veh_2	0
202	AR_Veh_3	0
202	AR_DHT_1	0
202	AR_DHT_2	0
202	AR_DHT_3	0
203	AR_Veh_1	0
203	AR_Veh_2	0
203	AR_Veh_3	0
203	AR_DHT_1	0
203	AR_DHT_2	0
203	AR_DHT_3	0
204	AR_Veh_1	0
204	AR_Veh_2	0
204	AR_Veh_3	0
204	AR_DHT_1	0
204	AR_DHT_2	0
204	AR_DHT_3	0
205	AR_Veh_1	0
205	AR_Veh_2	0
205	AR_Veh_3	0
205	AR_DHT_1	0
205	AR_DHT_2	0
205	AR_DHT_3	0
206	AR_Veh_1	0
206	AR_Veh_2	0
206	AR_Veh_3	0
206	AR_DHT_1	0
206	AR_DHT_2	0
206	AR_DHT_3	0
207	AR_Veh_1	0
207	AR_Veh_2	0
207	AR_Veh_3	0
207	AR_DHT_1	0
207	AR_DHT_2	0
207	AR_DHT_3	0
208	AR_Veh_1	0
208	AR_Veh_2	0
208	AR_Veh_3	0
208	AR_DHT_1	0
208	AR_DHT_2	0
208	AR_DHT_3	0
209	AR_Veh_1	0
209	AR_Veh_2	0
209	AR_Veh_3	0
209	AR_DHT_1	0
209	AR_DHT_2	0
209	AR_DHT_3	0
210	AR_Veh_1	0
210	AR_Veh_2	0
210	AR_Veh_3	0
210	AR_DHT_1	0
210	AR_DHT_2	0
210	AR_DHT_3	0
211	AR_Veh_1	0
211	AR_Veh_2	0
211	AR_Veh_3	0
211	AR_DHT_1	0
211	AR_DHT_2	0
211	AR_DHT_3	0
212	AR_Veh_1	0
212	AR_Veh_2	0
212	AR_Veh_3	0
212	AR_DHT_1	0
212	AR_DHT_2	0
212	AR_DHT_3	0
213	AR_Veh_1	0
213	AR_Veh_2	0
213	AR_Veh_3	0
213	AR_DHT_1	0
213	AR_DHT_2	0
213	AR_DHT_3	0
214	AR_Veh_1	0
214	AR_Veh_2	0
214	AR_Veh_3	0
214	AR_DHT_1	0
214	AR_DHT_2	0
214	AR_DHT_3	0
215	AR_Veh_1	0
215	AR_Veh_2	0
215	AR_Veh_3	0
215	AR_DHT_1	0
215	AR_DHT_2	0
215	AR_DHT_3	0
216	AR_Veh_1	0
216	AR_Veh_2	0
216	AR_Veh_3	0
216	AR_DHT_1	0
216	AR_DHT_2	0
216	AR_DHT_3	0
217	AR_Veh_1	0
217	AR_Veh_2	0
217	AR_Veh_3	0
217	AR_DHT_1	0
217	AR_DHT_2	0
217	AR_DHT_3	0
218	AR_Veh_1	0
218	AR_Veh_2	0
218	AR_Veh_3	0
218	AR_DHT_1	0
218	AR_DHT_2	0
218	AR_DHT_3	0
219	AR_Veh_1	0
219	AR_Veh_2	0
219	AR_Veh_3	0
219	AR_DHT_1	0
219	AR_DHT_2	0
219	AR_DHT_3	0
220	AR_Veh_1	0
220	AR_Veh_2	0
220	AR_Veh_3	0
220	AR_DHT_1	0
220	AR_DHT_2	0
220	AR_DHT_3	0
221	AR_Veh_1	0
221	AR_Veh_2	0
221	AR_Veh_3	0
221	AR_DHT_1	0
221	AR_DHT_2	0
221	AR_DHT_3	0
222	AR_Veh_1	0
222	AR_Veh_2	0
222	AR_Veh_3	0
222	AR_DHT_1	0
222	AR_DHT_2	0
222	AR_DHT_3	0
223	AR_Veh_1	0
223	AR_Veh_2	0
223	AR_Veh_3	0
223	AR_DHT_1	0
223	AR_DHT_2	0
223	AR_DHT_3	0
224	AR_Veh_1	0
224	AR_Veh_2	0
224	AR_Veh_3	0
224	AR_DHT_1	0
224	AR_DHT_2	0
224	AR_DHT_3	0
225	AR_Veh_1	0
225	AR_Veh_2	0
225	AR_Veh_3	0
225	AR_DHT_1	0
225	AR_DHT_2	0
225	AR_DHT_3	0
226	AR_Veh_1	0
226	AR_Veh_2	0
226	AR_Veh_3	0
226	AR_DHT_1	0
226	AR_DHT_2	0
226	AR_DHT_3	0
227	AR_Veh_1	0
227	AR_Veh_2	0
227	AR_Veh_3	0
227	AR_DHT_1	0
227	AR_DHT_2	0
227	AR_DHT_3	0
228	AR_Veh_1	0
228	AR_Veh_2	0
228	AR_Veh_3	0
228	AR_DHT_1	0
228	AR_DHT_2	0
228	AR_DHT_3	0
229	AR_Veh_1	0
229	AR_Veh_2	0
229	AR_Veh_3	0
229	AR_DHT_1	0
229	AR_DHT_2	0
229	AR_DHT_3	0
230	AR_Veh_1	0
230	AR_Veh_2	0
230	AR_Veh_3	0
230	AR_DHT_1	0
230	AR_DHT_2	0
230	AR_DHT_3	0
231	AR_Veh_1	0
231	AR_Veh_2	0
231	AR_Veh_3	0
231	AR_DHT_1	0
231	AR_DHT_2	0
231	AR_DHT_3	0
232	AR_Veh_1	0
232	AR_Veh_2	0
232	AR_Veh_3	0
232	AR_DHT_1	0
232	AR_DHT_2	0
232	AR_DHT_3	0
233	AR_Veh_1	0
233	AR_Veh_2	0
233	AR_Veh_3	0
233	AR_DHT_1	0
233	AR_DHT_2	0
233	AR_DHT_3	0
234	AR_Veh_1	0
234	AR_Veh_2	0
234	AR_Veh_3	0
234	AR_DHT_1	0
234	AR_DHT_2	0
234	AR_DHT_3	0
235	AR_Veh_1	0
235	AR_Veh_2	0
235	AR_Veh_3	0
235	AR_DHT_1	0
235	AR_DHT_2	0
235	AR_DHT_3	0
236	AR_Veh_1	0
236	AR_Veh_2	0
236	AR_Veh_3	0
236	AR_DHT_1	0
236	AR_DHT_2	0
236	AR_DHT_3	0
237	AR_Veh_1	0
237	AR_Veh_2	0
237	AR_Veh_3	0
237	AR_DHT_1	0
237	AR_DHT_2	0
237	AR_DHT_3	0
238	AR_Veh_1	0
238	AR_Veh_2	0
238	AR_Veh_3	0
238	AR_DHT_1	0
238	AR_DHT_2	0
238	AR_DHT_3	0
239	AR_Veh_1	0
239	AR_Veh_2	0
239	AR_Veh_3	0
239	AR_DHT_1	0
239	AR_DHT_2	0
239	AR_DHT_3	0
240	AR_Veh_1	0
240	AR_Veh_2	0
240	AR_Veh_3	0
240	AR_DHT_1	0
240	AR_DHT_2	0
240	AR_DHT_3	0
241	AR_Veh_1	0
241	AR_Veh_2	0
241	AR_Veh_3	0
241	AR_DHT_1	0
241	AR_DHT_2	0
241	AR_DHT_3	0
242	AR_Veh_1	0
242	AR_Veh_2	0
242	AR_Veh_3	0
242	AR_DHT_1	0
242	AR_DHT_2	0
242	AR_DHT_3	0
243	AR_Veh_1	0
243	AR_Veh_2	0
243	AR_Veh_3	0
243	AR_DHT_1	0
243	AR_DHT_2	0
243	AR_DHT_3	0
244	AR_Veh_1	0
244	AR_Veh_2	0
244	AR_Veh_3	0
244	AR_DHT_1	0
244	AR_DHT_2	0
244	AR_DHT_3	0
245	AR_Veh_1	0
245	AR_Veh_2	0
245	AR_Veh_3	0
245	AR_DHT_1	0
245	AR_DHT_2	0
245	AR_DHT_3	0
246	AR_Veh_1	0
246	AR_Veh_2	0
246	AR_Veh_3	0
246	AR_DHT_1	0
246	AR_DHT_2	0
246	AR_DHT_3	0
247	AR_Veh_1	0
247	AR_Veh_2	0
247	AR_Veh_3	0
247	AR_DHT_1	0
247	AR_DHT_2	0
247	AR_DHT_3	0
248	AR_Veh_1	0
248	AR_Veh_2	0
248	AR_Veh_3	0
248	AR_DHT_1	0
248	AR_DHT_2	0
248	AR_DHT_3	0
249	AR_Veh_1	0
249	AR_Veh_2	0
249	AR_Veh_3	0
249	AR_DHT_1	0
249	AR_DHT_2	0
249	AR_DHT_3	0
250	AR_Veh_1	0
250	AR_Veh_2	0
250	AR_Veh_3	0
250	AR_DHT_1	0
250	AR_DHT_2	0
250	AR_DHT_3	0
251	AR_Veh_1	0
251	AR_Veh_2	0
251	AR_Veh_3	0
251	AR_DHT_1	0
251	AR_DHT_2	0
251	AR_DHT_3	0
252	AR_Veh_1	0
252	AR_Veh_2	0
252	AR_Veh_3	0
252	AR_DHT_1	0
252	AR_DHT_2	0
252	AR_DHT_3	0
253	AR_Veh_1	0
253	AR_Veh_2	0
253	AR_Veh_3	0
253	AR_DHT_1	0
253	AR_DHT_2	0
253	AR_DHT_3	0
254	AR_Veh_1	0
254	AR_Veh_2	0
254	AR_Veh_3	0
254	AR_DHT_1	0
254	AR_DHT_2	0
254	AR_DHT_3	0
255	AR_Veh_1	0
255	AR_Veh_2	0
255	AR_Veh_3	0
255	AR_DHT_1	0
255	AR_DHT_2	0
255	AR_DHT_3	0
256	AR_Veh_1	0
256	AR_Veh_2	0
256	AR_Veh_3	0
256	AR_DHT_1	0
256	AR_DHT_2	0
256	AR_DHT_3	0
257	AR_Veh_1	0
257	AR_Veh_2	0
257	AR_Veh_3	0
257	AR_DHT_1	0
257	AR_DHT_2	0
257	AR_DHT_3	0
258	AR_Veh_1	0
258	AR_Veh_2	0
258	AR_Veh_3	0
258	AR_DHT_1	0
258	AR_DHT_2	0
258	AR_DHT_3	0
259	AR_Veh_1	0
259	AR_Veh_2	0
259	AR_Veh_3	0
259	AR_DHT_1	0
259	AR_DHT_2	0
259	AR_DHT_3	0
260	AR_Veh_1	0
260	AR_Veh_2	0
260	AR_Veh_3	0
260	AR_DHT_1	0
260	AR_DHT_2	0
260	AR_DHT_3	0
261	AR_Veh_1	0
261	AR_Veh_2	0
261	AR_Veh_3	0
261	AR_DHT_1	0
261	AR_DHT_2	0
261	AR_DHT_3	0
262	AR_Veh_1	0
262	AR_Veh_2	0
262	AR_Veh_3	0
262	AR_DHT_1	0
262	AR_DHT_2	0
262	AR_DHT_3	0
263	AR_Veh_1	0
263	AR_Veh_2	0
263	AR_Veh_3	0
263	AR_DHT_1	0
263	AR_DHT_2	0
263	AR_DHT_3	0
264	AR_Veh_1	0
264	AR_Veh_2	0
264	AR_Veh_3	0
264	AR_DHT_1	0
264	AR_DHT_2	0
264	AR_DHT_3	0
265	AR_Veh_1	0
265	AR_Veh_2	0
265	AR_Veh_3	0
265	AR_DHT_1	0
265	AR_DHT_2	0
265	AR_DHT_3	0
266	AR_Veh_1	0
266	AR_Veh_2	0
266	AR_Veh_3	0
266	AR_DHT_1	0
266	AR_DHT_2	0
266	AR_DHT_3	0
267	AR_Veh_1	0
267	AR_Veh_2	0
267	AR_Veh_3	0
267	AR_DHT_1	0
267	AR_DHT_2	0
267	AR_DHT_3	0
268	AR_Veh_1	0
268	AR_Veh_2	0
268	AR_Veh_3	0
268	AR_DHT_1	0
268	AR_DHT_2	0
268	AR_DHT_3	0
269	AR_Veh_1	0
269	AR_Veh_2	0
269	AR_Veh_3	0
269	AR_DHT_1	0
269	AR_DHT_2	0
269	AR_DHT_3	0
270	AR_Veh_1	0
270	AR_Veh_2	0
270	AR_Veh_3	0
270	AR_DHT_1	0
270	AR_DHT_2	0
270	AR_DHT_3	0
271	AR_Veh_1	0
271	AR_Veh_2	0
271	AR_Veh_3	0
271	AR_DHT_1	0
271	AR_DHT_2	0
271	AR_DHT_3	0
272	AR_Veh_1	0
272	AR_Veh_2	0
272	AR_Veh_3	0
272	AR_DHT_1	0
272	AR_DHT_2	0
272	AR_DHT_3	0
273	AR_Veh_1	0
273	AR_Veh_2	0
273	AR_Veh_3	0
273	AR_DHT_1	0
273	AR_DHT_2	0
273	AR_DHT_3	0
274	AR_Veh_1	0
274	AR_Veh_2	0
274	AR_Veh_3	0
274	AR_DHT_1	0
274	AR_DHT_2	0
274	AR_DHT_3	0
275	AR_Veh_1	0
275	AR_Veh_2	0
275	AR_Veh_3	0
275	AR_DHT_1	0
275	AR_DHT_2	0
275	AR_DHT_3	0
276	AR_Veh_1	0
276	AR_Veh_2	0
276	AR_Veh_3	0
276	AR_DHT_1	0
276	AR_DHT_2	0
276	AR_DHT_3	0
277	AR_Veh_1	0
277	AR_Veh_2	0
277	AR_Veh_3	0
277	AR_DHT_1	0
277	AR_DHT_2	0
277	AR_DHT_3	0
278	AR_Veh_1	0
278	AR_Veh_2	0
278	AR_Veh_3	0
278	AR_DHT_1	0
278	AR_DHT_2	0
278	AR_DHT_3	0
279	AR_Veh_1	0
279	AR_Veh_2	0
279	AR_Veh_3	0
279	AR_DHT_1	0
279	AR_DHT_2	0
279	AR_DHT_3	0
280	AR_Veh_1	0
280	AR_Veh_2	0
280	AR_Veh_3	0
280	AR_DHT_1	0
280	AR_DHT_2	0
280	AR_DHT_3	0
281	AR_Veh_1	0
281	AR_Veh_2	0
281	AR_Veh_3	0
281	AR_DHT_1	0
281	AR_DHT_2	0
281	AR_DHT_3	0
282	AR_Veh_1	0
282	AR_Veh_2	0
282	AR_Veh_3	0
282	AR_DHT_1	0
282	AR_DHT_2	0
282	AR_DHT_3	0
283	AR_Veh_1	0
283	AR_Veh_2	0
283	AR_Veh_3	0
283	AR_DHT_1	0
283	AR_DHT_2	0
283	AR_DHT_3	0
284	AR_Veh_1	0
284	AR_Veh_2	0
284	AR_Veh_3	0
284	AR_DHT_1	0
284	AR_DHT_2	0
284	AR_DHT_3	0
285	AR_Veh_1	0
285	AR_Veh_2	0
285	AR_Veh_3	0
285	AR_DHT_1	0
285	AR_DHT_2	0
285	AR_DHT_3	0
286	AR_Veh_1	0
286	AR_Veh_2	0
286	AR_Veh_3	0
286	AR_DHT_1	0
286	AR_DHT_2	0
286	AR_DHT_3	0
287	AR_Veh_1	0
287	AR_Veh_2	0
287	AR_Veh_3	0
287	AR_DHT_1	0
287	AR_DHT_2	0
287	AR_DHT_3	0
288	AR_Veh_1	0
288	AR_Veh_2	0
288	AR_Veh_3	0
288	AR_DHT_1	0
288	AR_DHT_2	0
288	AR_DHT_3	0
289	AR_Veh_1	0
289	AR_Veh_2	0
289	AR_Veh_3	0
289	AR_DHT_1	0
289	AR_DHT_2	0
289	AR_DHT_3	0
290	AR_Veh_1	0
290	AR_Veh_2	0
290	AR_Veh_3	0
290	AR_DHT_1	0
290	AR_DHT_2	0
290	AR_DHT_3	0
291	AR_Veh_1	0
291	AR_Veh_2	0
291	AR_Veh_3	0
291	AR_DHT_1	0
291	AR_DHT_2	0
291	AR_DHT_3	0
292	AR_Veh_1	0
292	AR_Veh_2	0
292	AR_Veh_3	0
292	AR_DHT_1	0
292	AR_DHT_2	0
292	AR_DHT_3	0
293	AR_Veh_1	0
293	AR_Veh_2	0
293	AR_Veh_3	0
293	AR_DHT_1	0
293	AR_DHT_2	0
293	AR_DHT_3	0
294	AR_Veh_1	0
294	AR_Veh_2	0
294	AR_Veh_3	0
294	AR_DHT_1	0
294	AR_DHT_2	0
294	AR_DHT_3	0
295	AR_Veh_1	0
295	AR_Veh_2	0
295	AR_Veh_3	0
295	AR_DHT_1	0
295	AR_DHT_2	0
295	AR_DHT_3	0
296	AR_Veh_1	0
296	AR_Veh_2	0
296	AR_Veh_3	0
296	AR_DHT_1	0
296	AR_DHT_2	0
296	AR_DHT_3	0
297	AR_Veh_1	0
297	AR_Veh_2	0
297	AR_Veh_3	0
297	AR_DHT_1	0
297	AR_DHT_2	0
297	AR_DHT_3	0
298	AR_Veh_1	0
298	AR_Veh_2	0
298	AR_Veh_3	0
298	AR_DHT_1	0
298	AR_DHT_2	0
298	AR_DHT_3	0
299	AR_Veh_1	0
299	AR_Veh_2	0
299	AR_Veh_3	0
299	AR_DHT_1	0
299	AR_DHT_2	0
299	AR_DHT_3	0
300	AR_Veh_1	0
300	AR_Veh_2	0
300	AR_Veh_3	0
300	AR_DHT_1	0
300	AR_DHT_2	0
300	AR_DHT_3	0
301	AR_Veh_1	0
301	AR_Veh_2	0
301	AR_Veh_3	0
301	AR_DHT_1	0
301	AR_DHT_2	0
301	AR_DHT_3	0
302	AR_Veh_1	0
302	AR_Veh_2	0
302	AR_Veh_3	0
302	AR_DHT_1	0
302	AR_DHT_2	0
302	AR_DHT_3	0
303	AR_Veh_1	0
303	AR_Veh_2	0
303	AR_Veh_3	0
303	AR_DHT_1	0
303	AR_DHT_2	0
303	AR_DHT_3	0
304	AR_Veh_1	0
304	AR_Veh_2	0
304	AR_Veh_3	0
304	AR_DHT_1	0
304	AR_DHT_2	0
304	AR_DHT_3	0
305	AR_Veh_1	0
305	AR_Veh_2	0
305	AR_Veh_3	0
305	AR_DHT_1	0
305	AR_DHT_2	0
305	AR_DHT_3	0
306	AR_Veh_1	0
306	AR_Veh_2	0
306	AR_Veh_3	0
306	AR_DHT_1	0
306	AR_DHT_2	0
306	AR_DHT_3	0
307	AR_Veh_1	0
307	AR_Veh_2	0
307	AR_Veh_3	0
307	AR_DHT_1	0
307	AR_DHT_2	0
307	AR_DHT_3	0
308	AR_Veh_1	0
308	AR_Veh_2	0
308	AR_Veh_3	0
308	AR_DHT_1	0
308	AR_DHT_2	0
308	AR_DHT_3	0
309	AR_Veh_1	0
309	AR_Veh_2	0
309	AR_Veh_3	0
309	AR_DHT_1	0
309	AR_DHT_2	0
309	AR_DHT_3	0
310	AR_Veh_1	0
310	AR_Veh_2	0
310	AR_Veh_3	0
310	AR_DHT_1	0
310	AR_DHT_2	0
310	AR_DHT_3	0
311	AR_Veh_1	0
311	AR_Veh_2	0
311	AR_Veh_3	0
311	AR_DHT_1	0
311	AR_DHT_2	0
311	AR_DHT_3	0
312	AR_Veh_1	0
312	AR_Veh_2	0
312	AR_Veh_3	0
312	AR_DHT_1	0
312	AR_DHT_2	0
312	AR_DHT_3	0
313	AR_Veh_1	0
313	AR_Veh_2	0
313	AR_Veh_3	0
313	AR_DHT_1	0
313	AR_DHT_2	0
313	AR_DHT_3	0
314	AR_Veh_1	0
314	AR_Veh_2	0
314	AR_Veh_3	0
314	AR_DHT_1	0
314	AR_DHT_2	0
314	AR_DHT_3	0
315	AR_Veh_1	0
315	AR_Veh_2	0
315	AR_Veh_3	0
315	AR_DHT_1	0
315	AR_DHT_2	0
315	AR_DHT_3	0
316	AR_Veh_1	0
316	AR_Veh_2	0
316	AR_Veh_3	0
316	AR_DHT_1	0
316	AR_DHT_2	0
316	AR_DHT_3	0
317	AR_Veh_1	0
317	AR_Veh_2	0
317	AR_Veh_3	0
317	AR_DHT_1	0
317	AR_DHT_2	0
317	AR_DHT_3	0
318	AR_Veh_1	0
318	AR_Veh_2	0
318	AR_Veh_3	0
318	AR_DHT_1	0
318	AR_DHT_2	0
318	AR_DHT_3	0
319	AR_Veh_1	0
319	AR_Veh_2	0
319	AR_Veh_3	0
319	AR_DHT_1	0
319	AR_DHT_2	0
319	AR_DHT_3	0
320	AR_Veh_1	0
320	AR_Veh_2	0
320	AR_Veh_3	0
320	AR_DHT_1	0
320	AR_DHT_2	0
320	AR_DHT_3	0
321	AR_Veh_1	0
321	AR_Veh_2	0
321	AR_Veh_3	0
321	AR_DHT_1	0
321	AR_DHT_2	0
321	AR_DHT_3	0
322	AR_Veh_1	0
322	AR_Veh_2	0
322	AR_Veh_3	0
322	AR_DHT_1	0
322	AR_DHT_2	0
322	AR_DHT_3	0
323	AR_Veh_1	0
323	AR_Veh_2	0
323	AR_Veh_3	0
323	AR_DHT_1	0
323	AR_DHT_2	0
323	AR_DHT_3	0
324	AR_Veh_1	0
324	AR_Veh_2	0
324	AR_Veh_3	0
324	AR_DHT_1	0
324	AR_DHT_2	0
324	AR_DHT_3	0
325	AR_Veh_1	0
325	AR_Veh_2	0
325	AR_Veh_3	0
325	AR_DHT_1	0
325	AR_DHT_2	0
325	AR_DHT_3	0
326	AR_Veh_1	0
326	AR_Veh_2	0
326	AR_Veh_3	0
326	AR_DHT_1	0
326	AR_DHT_2	0
326	AR_DHT_3	0
327	AR_Veh_1	0
327	AR_Veh_2	0
327	AR_Veh_3	0
327	AR_DHT_1	0
327	AR_DHT_2	0
327	AR_DHT_3	0
328	AR_Veh_1	0
328	AR_Veh_2	0
328	AR_Veh_3	0
328	AR_DHT_1	0
328	AR_DHT_2	0
328	AR_DHT_3	0
329	AR_Veh_1	0
329	AR_Veh_2	0
329	AR_Veh_3	0
329	AR_DHT_1	0
329	AR_DHT_2	0
329	AR_DHT_3	0
330	AR_Veh_1	0
330	AR_Veh_2	0
330	AR_Veh_3	0
330	AR_DHT_1	0
330	AR_DHT_2	0
330	AR_DHT_3	0
331	AR_Veh_1	0
331	AR_Veh_2	0
331	AR_Veh_3	0
331	AR_DHT_1	0
331	AR_DHT_2	0
331	AR_DHT_3	0
332	AR_Veh_1	0
332	AR_Veh_2	0
332	AR_Veh_3	0
332	AR_DHT_1	0
332	AR_DHT_2	0
332	AR_DHT_3	0
333	AR_Veh_1	0
333	AR_Veh_2	0
333	AR_Veh_3	0
333	AR_DHT_1	0
333	AR_DHT_2	0
333	AR_DHT_3	0
334	AR_Veh_1	0
334	AR_Veh_2	0
334	AR_Veh_3	0
334	AR_DHT_1	0
334	AR_DHT_2	0
334	AR_DHT_3	0
335	AR_Veh_1	0
335	AR_Veh_2	0
335	AR_Veh_3	0
335	AR_DHT_1	0
335	AR_DHT_2	0
335	AR_DHT_3	0
336	AR_Veh_1	0
336	AR_Veh_2	0
336	AR_Veh_3	0
336	AR_DHT_1	0
336	AR_DHT_2	0
336	AR_DHT_3	0
337	AR_Veh_1	0
337	AR_Veh_2	0
337	AR_Veh_3	0
337	AR_DHT_1	0
337	AR_DHT_2	0
337	AR_DHT_3	0
338	AR_Veh_1	0
338	AR_Veh_2	0
338	AR_Veh_3	0
338	AR_DHT_1	0
338	AR_DHT_2	0
338	AR_DHT_3	0
339	AR_Veh_1	0
339	AR_Veh_2	0
339	AR_Veh_3	0
339	AR_DHT_1	0
339	AR_DHT_2	0
339	AR_DHT_3	0
340	AR_Veh_1	0
340	AR_Veh_2	0
340	AR_Veh_3	0
340	AR_DHT_1	0
340	AR_DHT_2	0
340	AR_DHT_3	0
341	AR_Veh_1	0
341	AR_Veh_2	0
341	AR_Veh_3	0
341	AR_DHT_1	0
341	AR_DHT_2	0
341	AR_DHT_3	0
342	AR_Veh_1	0
342	AR_Veh_2	0
342	AR_Veh_3	0
342	AR_DHT_1	0
342	AR_DHT_2	0
342	AR_DHT_3	0
343	AR_Veh_1	0
343	AR_Veh_2	0
343	AR_Veh_3	0
343	AR_DHT_1	0
343	AR_DHT_2	0
343	AR_DHT_3	0
344	AR_Veh_1	0
344	AR_Veh_2	0
344	AR_Veh_3	0
344	AR_DHT_1	0
344	AR_DHT_2	0
344	AR_DHT_3	0
345	AR_Veh_1	0
345	AR_Veh_2	0
345	AR_Veh_3	0
345	AR_DHT_1	0
345	AR_DHT_2	0
345	AR_DHT_3	0
346	AR_Veh_1	0
346	AR_Veh_2	0
346	AR_Veh_3	0
346	AR_DHT_1	0
346	AR_DHT_2	0
346	AR_DHT_3	0
347	AR_Veh_1	0
347	AR_Veh_2	0
347	AR_Veh_3	0
347	AR_DHT_1	0
347	AR_DHT_2	0
347	AR_DHT_3	0
348	AR_Veh_1	0
348	AR_Veh_2	0
348	AR_Veh_3	0
348	AR_DHT_1	0
348	AR_DHT_2	0
348	AR_DHT_3	0
349	AR_Veh_1	0
349	AR_Veh_2	0
349	AR_Veh_3	0
349	AR_DHT_1	0
349	AR_DHT_2	0
349	AR_DHT_3	0
350	AR_Veh_1	0
350	AR_Veh_2	0
350	AR_Veh_3	0
350	AR_DHT_1	0
350	AR_DHT_2	0
350	AR_DHT_3	0
351	AR_Veh_1	0
351	AR_Veh_2	0
351	AR_Veh_3	0
351	AR_DHT_1	0
351	AR_DHT_2	0
351	AR_DHT_3	0
352	AR_Veh_1	0
352	AR_Veh_2	0
352	AR_Veh_3	0
352	AR_DHT_1	0
352	AR_DHT_2	0
352	AR_DHT_3	0
353	AR_Veh_1	0
353	AR_Veh_2	0
353	AR_Veh_3	0
353	AR_DHT_1	0
353	AR_DHT_2	0
353	AR_DHT_3	0
354	AR_Veh_1	0
354	AR_Veh_2	0
354	AR_Veh_3	0
354	AR_DHT_1	0
354	AR_DHT_2	0
354	AR_DHT_3	0
355	AR_Veh_1	0
355	AR_Veh_2	0
355	AR_Veh_3	0
355	AR_DHT_1	0
355	AR_DHT_2	0
355	AR_DHT_3	0
356	AR_Veh_1	0
356	AR_Veh_2	0
356	AR_Veh_3	0
356	AR_DHT_1	0
356	AR_DHT_2	0
356	AR_DHT_3	0
357	AR_Veh_1	0
357	AR_Veh_2	0
357	AR_Veh_3	0
357	AR_DHT_1	0
357	AR_DHT_2	0
357	AR_DHT_3	0
358	AR_Veh_1	0
358	AR_Veh_2	0
358	AR_Veh_3	0
358	AR_DHT_1	0
358	AR_DHT_2	0
358	AR_DHT_3	0
359	AR_Veh_1	0
